"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: arraySize"
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntContains","thrpt",1,10,6.696430,0.144341,"ops/s",600000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntContains","thrpt",1,10,4.977587,0.048814,"ops/s",700000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntContains","thrpt",1,10,3.655189,0.139881,"ops/s",800000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntContains","thrpt",1,10,2.946761,0.032118,"ops/s",900000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntContains","thrpt",1,10,0.411696,0.012214,"ops/s",2500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntContains","thrpt",1,10,0.088662,0.002282,"ops/s",5000000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntContains","thrpt",1,10,0.046870,0.000814,"ops/s",7500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,1719.735703,120.978040,"ops/s",200000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,157.542845,10.263593,"ops/s",300000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,108.308014,2.668247,"ops/s",400000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,87.523097,4.537465,"ops/s",500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,79.993289,4.543786,"ops/s",600000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,60.294062,2.381948,"ops/s",700000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,56.094337,4.647231,"ops/s",800000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,53.835259,2.750351,"ops/s",900000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,16.765760,1.237230,"ops/s",2500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,7.978689,0.148253,"ops/s",5000000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalIntReverse","thrpt",1,10,6.779806,0.196700,"ops/s",7500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,396.408865,31.337556,"ops/s",200000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,127.704746,4.418218,"ops/s",300000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,90.168187,3.338401,"ops/s",400000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,65.021260,3.481538,"ops/s",500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,44.451565,1.094058,"ops/s",600000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,38.434995,1.424007,"ops/s",700000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,32.794280,0.842647,"ops/s",800000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,27.879919,1.354356,"ops/s",900000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,8.072647,0.107942,"ops/s",2500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,3.849068,0.172018,"ops/s",5000000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongAppend","thrpt",1,10,2.610965,0.074658,"ops/s",7500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,59.602124,5.220842,"ops/s",200000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,25.983595,0.240239,"ops/s",300000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,13.534372,0.676247,"ops/s",400000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,8.672750,0.418562,"ops/s",500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,4.754340,0.744184,"ops/s",600000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,2.934202,0.064848,"ops/s",700000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,2.145051,0.052596,"ops/s",800000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,2.290042,0.101019,"ops/s",900000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,0.242902,0.009484,"ops/s",2500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,0.051340,0.004890,"ops/s",5000000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongContains","thrpt",1,10,0.038625,0.002208,"ops/s",7500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,1770.396899,2.364846,"ops/s",200000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,168.332512,1.150724,"ops/s",300000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,132.883086,0.232853,"ops/s",400000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,102.690962,3.597015,"ops/s",500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,84.670301,2.731800,"ops/s",600000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,71.791793,0.091922,"ops/s",700000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,63.226951,1.071139,"ops/s",800000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,55.792309,0.084212,"ops/s",900000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,18.617629,0.714989,"ops/s",2500000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,9.319860,0.368855,"ops/s",5000000
"org.tastytruffle.benchmarks.ResizableArrayBenchmark.benchmarkGraalLongReverse","thrpt",1,10,6.705861,0.291314,"ops/s",7500000
